sell_time,buy_time,pnl_amount,pnl_percentage,basis,buy_order_id
2025-11-19,2025-11-17,-14.949837007797772,-0.0728995494375965,205.07447745743767,8a849471-d4f4-4c58-9b1e-9e9109f1b8d2
2025-11-19,2025-11-17,-0.8599890000000103,-0.0042883666459162,200.539989,36171b2d-5f55-4290-8a7e-80d2293ac2f0
2025-11-19,2025-11-17,-3.3023735809600026,-0.0164609053497942,200.61919504332,89767b28-64d1-4c51-a140-c04dc9b20813
2025-11-19,2025-11-17,-0.926081408139904,-0.0044128749293465,209.85897469725987,c6c654f3-ef1f-46e4-94e5-84245e4b4e82
2025-11-19,2025-11-17,-4.226618704850021,-0.021559633027523,196.043165459,448b5db6-eb75-41b2-a6bf-57dfee399c58
2025-11-19,2025-11-17,3.581937842681885,0.0181015122964858,197.8805850037881,852ee027-d979-4c0b-9856-b9e33e0b1a4e
2025-11-19,2025-11-17,-25.62999999999998,-0.1102697586370089,232.43,46662636-b956-4401-a138-86849850093e
2025-11-13,2025-11-12,0.5099999999999891,0.0026929982046678,189.38,8b17fb9d-9cad-47f6-b6d7-267ba2531de7
2025-11-18,2025-11-17,-3.568242640399987,-0.0178890876565294,199.46476359836,e6265eec-7d04-43c8-bebd-75d8dda443be
2025-11-18,2025-11-17,5.257814029331696,0.0257478692564509,204.20384991718828,6aea5d4d-961a-4b9e-be7a-b3ba84ecafd9
2025-11-13,2025-11-12,-2.519999999999996,-0.0122615803814713,205.52,69d4da02-7f10-4f09-af04-8fd4a329c6c6
2025-11-18,2025-11-17,-2.45000000000001,-0.0118926265715257,206.01,d0274a7f-4ed7-494a-a8de-d688fa4b9585
2025-11-18,2025-11-17,-3.479639639558904,-0.0174274711778724,199.6640593488389,c12b5bc5-70a3-4318-9383-caf55802008e
2025-11-18,2025-11-14,-0.3000000000000113,-0.0014204545454545,211.2,917ae8dd-6493-4a83-ad26-e2faebe96460
2025-11-18,2025-11-14,-1.9000000000000128,-0.0085527796533874,222.15,3a96a468-4a8c-4369-bc24-ef857b18887f
2025-11-18,2025-11-14,-3.4199999999999946,-0.0160284951024042,213.37,efecc354-867f-4776-9c5b-3b803797ef46
2025-11-10,2025-11-07,-4.800000000000004,-0.0229007633587786,209.6,99bb8063-c590-4099-81b6-276405669537
2025-11-12,2025-11-10,0.799999999999983,0.0038167938931296,209.6,9fbdbefe-b903-458d-894f-516d6c527017
2025-11-14,2025-11-13,-1.6000000000000014,-0.0075187969924812,212.8,6ddbbbf5-e2ca-4511-b413-023d009fb95d
2025-11-18,2025-11-14,-4.800000000000004,-0.0222222222222222,216.0,9b3d6099-c327-42b2-8e98-4595ec2549a3
2025-11-18,2025-11-14,-5.668604650800008,-0.0283430232558139,199.9999999872,556f9051-f411-4f53-bdb7-9f6a9a501726
2025-11-10,2025-11-07,-3.0600000000000094,-0.0158549222797927,193.0,dd694eff-0856-4da3-8aac-0c08ff993ef5
2025-11-13,2025-11-12,-5.6599999999999895,-0.0282999999999999,200.0,ea94c705-3abd-4d64-9554-d5ecbf1934a7
2025-11-18,2025-11-14,-2.010050251199993,-0.0099999999999999,201.00502512,28e1c6c5-c969-47e5-bbde-f23db622594c
2025-11-18,2025-11-14,-3.0558154033400124,-0.0151327980234713,201.93327093908,89cb9c2f-8a5e-4eed-bbe0-f99e91eac021
2025-11-12,2025-11-11,-2.910000000000013,-0.0152395915161037,190.95,b07d5f94-e85e-4380-8431-2c71a7af0b69
2025-11-18,2025-11-14,-2.1499999999999924,-0.01010101010101,212.85,54571d6f-31f6-4a0c-b6b5-fbc7170f439d
2025-11-13,2025-11-12,-1.3199999999999932,-0.0068153655514249,193.68,fa0fae8b-fa15-44a0-9fda-dad82148f8ca
2025-11-14,2025-11-13,-1.1049723756899985,-0.005521472392638,200.1227747083,4863cd07-1844-40de-a960-feeca5b4b62c
2025-11-18,2025-11-14,-12.43459525955002,-0.0621156211562116,200.1846721983,670f403b-b5f1-4dbb-a1e9-1911da281db7
2025-11-18,2025-11-14,-9.7355636708516,-0.0486432362986742,200.1421864917516,3158e53b-9bb7-4b5f-b33d-4439c946d0b9
2025-11-14,2025-11-13,-4.3542800593599775,-0.0215158924205377,202.3750618498,adae62de-8534-4059-a88d-5a7dbf6558cf
2025-11-14,2025-11-13,-4.666666666619989,-0.0231788079470198,201.33333333132,850c4d55-bcbf-42c8-81ca-41a9e0e53f9c
2025-11-14,2025-11-13,-22.980554370496545,-0.1166437229437228,197.0149253688,c903cbd7-34eb-41e7-8886-9f7a177f0278
2025-11-14,2025-11-13,-2.8860028859999898,-0.0142857142857142,202.02020202,2ca85a77-2d5e-4610-af43-b67516ff86a5
2025-11-13,2025-11-12,-5.729982000000019,-0.0258421593830335,221.73,df5232e6-86a4-424d-aa23-5f84717ecd6a
2025-11-14,2025-11-13,-14.210526315690002,-0.0706806282722513,201.05263157754,3acc837c-ba9b-483b-bef3-abde53aa93a9
2025-11-14,2025-11-13,-5.681999999999992,-0.0286138738511896,198.575,885f3ec1-3cb7-4139-9167-a1d21dabe8fa
2025-11-14,2025-11-13,-8.0220077219997,-0.0400327552986512,200.3861003859,eee03a4f-09ce-43ff-a0ac-0fe9c036947a
2025-11-14,2025-11-13,-6.133988439243487,-0.0305805162821552,200.5848554892735,2d8f01fe-e35e-4803-ac80-c551bf862545
2025-11-14,2025-11-13,-13.440000000000012,-0.0677966101694915,198.24,29989edd-218f-4022-8730-3b7e25866352
2025-11-12,2025-11-12,-0.1293600000000174,-0.0006461652073004,200.19648,ba420370-22c9-4e05-bd38-0bcec1a5516b
2025-11-13,2025-11-12,-0.5403383708799788,-0.0027006936472118,200.07392228208,afd226be-da5e-4f37-9df9-42893b65f0c9
2025-11-13,2025-11-12,-2.8027770633600086,-0.0140030832476876,200.15428129536,906c85b5-cb18-4730-8128-5b7bab5fd198
2025-11-13,2025-11-12,-3.409998000000016,-0.0158663595756561,214.92,a57d1448-6997-40c1-844b-50fae0459910
2025-11-13,2025-11-12,-3.428571428519977,-0.0170940170940169,200.57142856842,f9ec9464-7c3f-4646-b443-a916493c1de7
2025-11-13,2025-11-12,-2.379999999999999,-0.0111256544502617,213.92,aa65357d-555f-4b59-b4b6-75c407d2d332
2025-11-13,2025-11-12,-2.519999999999996,-0.0124052377670571,203.14,a66bffdd-2773-421b-8e64-56ab4407e9ea
2025-11-13,2025-11-12,0.0,0.0,210.0,479d7e0b-2cbc-460f-b693-713cfafba2a7
2025-11-13,2025-11-12,-1.999999999999993,-0.0092165898617511,217.0,29817f3f-3512-4eb4-9e9b-44fbcbd1503a
2025-11-13,2025-11-12,-5.400000000000006,-0.029126213592233,185.4,4448c7a4-7716-44ec-9eca-7c1cb760127f
2025-11-12,2025-11-10,-0.3000000000000042,-0.0017170329670329,174.72,925d2a19-1877-4d0c-8b63-536c07aa4307
2025-11-13,2025-11-12,-0.059999999999988,-0.0003405994550408,176.16,c997a0af-71f5-402b-a4db-e05371657115
2025-11-13,2025-11-12,9.199999999999967,0.0454545454545452,202.4,76341e47-4cc6-4375-86ae-97cf51946d57
2025-11-13,2025-11-12,-9.759999999999993,-0.0478056426332288,204.16,61491560-2529-4cb7-90a3-4780860e8cc9
2025-11-13,2025-11-12,-2.950000000000017,-0.0167423382519864,176.20000000000002,78b06d3e-17f9-433b-81af-6348bd2fd642
