sell_time,pnl_amount,pnl_percentage,basis,buy_order_id
2025-11-18,-3.4199999999999946,-0.01602849510240425,213.37,efecc354-867f-4776-9c5b-3b803797ef46
2025-11-10,-4.800000000000004,-0.022900763358778647,209.60000000000002,99bb8063-c590-4099-81b6-276405669537
2025-11-12,0.799999999999983,0.0038167938931296893,209.60000000000002,9fbdbefe-b903-458d-894f-516d6c527017
2025-11-14,-1.6000000000000014,-0.0075187969924812095,212.8,6ddbbbf5-e2ca-4511-b413-023d009fb95d
2025-11-18,-4.800000000000004,-0.02222222222222224,216.0,9b3d6099-c327-42b2-8e98-4595ec2549a3
2025-11-18,-5.668604650800008,-0.028343023255813997,199.9999999872,556f9051-f411-4f53-bdb7-9f6a9a501726
2025-11-10,-3.0600000000000094,-0.015854922279792794,193.0,dd694eff-0856-4da3-8aac-0c08ff993ef5
2025-11-13,-5.6599999999999895,-0.028299999999999947,200.0,ea94c705-3abd-4d64-9554-d5ecbf1934a7
2025-11-18,-2.010050251199993,-0.009999999999999964,201.00502511999997,28e1c6c5-c969-47e5-bbde-f23db622594c
2025-11-18,-3.0558154033400124,-0.015132798023471339,201.93327093908002,89cb9c2f-8a5e-4eed-bbe0-f99e91eac021
2025-11-12,-2.9100000000000126,-0.015239591516103757,190.95000000000002,b07d5f94-e85e-4380-8431-2c71a7af0b69
2025-11-18,-2.1499999999999924,-0.010101010101010065,212.85,54571d6f-31f6-4a0c-b6b5-fbc7170f439d
2025-11-13,-1.3199999999999932,-0.006815365551424995,193.68,fa0fae8b-fa15-44a0-9fda-dad82148f8ca
2025-11-14,-1.1049723756899983,-0.0055214723926380275,200.1227747083,4863cd07-1844-40de-a960-feeca5b4b62c
2025-11-18,-12.434595259550019,-0.06211562115621165,200.1846721983,670f403b-b5f1-4dbb-a1e9-1911da281db7
2025-11-18,-9.735563670851601,-0.04864323629867424,200.1421864917516,3158e53b-9bb7-4b5f-b33d-4439c946d0b9
2025-11-14,-4.3542800593599775,-0.021515892420537787,202.3750618498,adae62de-8534-4059-a88d-5a7dbf6558cf
2025-11-14,-4.666666666619989,-0.023178807947019816,201.33333333132,850c4d55-bcbf-42c8-81ca-41a9e0e53f9c
2025-11-14,-22.980554370496545,-0.11664372294372288,197.0149253688,c903cbd7-34eb-41e7-8886-9f7a177f0278
2025-11-14,-2.8860028859999898,-0.014285714285714235,202.02020202,2ca85a77-2d5e-4610-af43-b67516ff86a5
2025-11-13,-5.729982000000019,-0.025842159383033504,221.73000000000002,df5232e6-86a4-424d-aa23-5f84717ecd6a
2025-11-14,-14.210526315690002,-0.07068062827225131,201.05263157753998,3acc837c-ba9b-483b-bef3-abde53aa93a9
2025-11-14,-5.681999999999992,-0.02861387385118969,198.575,885f3ec1-3cb7-4139-9167-a1d21dabe8fa
2025-11-14,-8.0220077219997,-0.04003275529865125,200.3861003859,eee03a4f-09ce-43ff-a0ac-0fe9c036947a
2025-11-14,-6.1339884392434865,-0.030580516282155253,200.5848554892735,2d8f01fe-e35e-4803-ac80-c551bf862545
2025-11-14,-13.440000000000012,-0.06779661016949158,198.24,29989edd-218f-4022-8730-3b7e25866352
2025-11-12,-0.1293600000000174,-0.000646165207300435,200.19648,ba420370-22c9-4e05-bd38-0bcec1a5516b
2025-11-13,-0.5403383708799788,-0.0027006936472118897,200.07392228208,afd226be-da5e-4f37-9df9-42893b65f0c9
2025-11-13,-2.8027770633600086,-0.014003083247687608,200.15428129536,906c85b5-cb18-4730-8128-5b7bab5fd198
2025-11-13,-3.409998000000016,-0.01586635957565613,214.92000000000002,a57d1448-6997-40c1-844b-50fae0459910
2025-11-13,-3.4285714285199775,-0.017094017094016985,200.57142856841998,f9ec9464-7c3f-4646-b443-a916493c1de7
2025-11-13,-2.379999999999999,-0.011125654450261776,213.92,aa65357d-555f-4b59-b4b6-75c407d2d332
2025-11-13,-2.519999999999996,-0.012405237767057183,203.14,a66bffdd-2773-421b-8e64-56ab4407e9ea
2025-11-13,0.0,0.0,210.0,479d7e0b-2cbc-460f-b693-713cfafba2a7
2025-11-13,-1.999999999999993,-0.009216589861751119,217.0,29817f3f-3512-4eb4-9e9b-44fbcbd1503a
2025-11-13,-5.400000000000006,-0.02912621359223304,185.4,4448c7a4-7716-44ec-9eca-7c1cb760127f
2025-11-12,-0.30000000000000426,-0.0017170329670329913,174.72,925d2a19-1877-4d0c-8b63-536c07aa4307
2025-11-13,-0.05999999999998806,-0.00034059945504080416,176.16,c997a0af-71f5-402b-a4db-e05371657115
2025-11-13,9.199999999999967,0.04545454545454529,202.4,76341e47-4cc6-4375-86ae-97cf51946d57
2025-11-13,-9.759999999999991,-0.0478056426332288,204.16,61491560-2529-4cb7-90a3-4780860e8cc9
2025-11-13,-2.950000000000017,-0.016742338251986476,176.20000000000002,78b06d3e-17f9-433b-81af-6348bd2fd642
2025-11-07,-1.9800000000000004,-0.05885850178359098,33.64,28a1442e-e98a-432d-967a-0610f57c0426
2025-11-13,-4.5,-0.022388059701492536,201.0,129d41cb-a78a-4f25-9e5a-41c4af3f00b3
2025-11-13,-5.129999999999992,-0.024545454545454506,209.0,ef48d981-9ee9-4d96-a369-757abfc9b084
2025-11-13,-1.9300020000000089,-0.0103391116908008,186.670002,92d1a10d-aafa-4a5b-8673-bdab15ab8d84
2025-11-13,11.080020000000006,0.05658846078893297,195.79998899999998,4f749cf6-1707-4d18-ba55-aeb4b9a3894b
2025-11-13,0.020000000000010232,0.00010028078620141512,199.44,7b1ead5e-71ea-4ed6-bcb2-f7a8090d035a
2025-11-13,-2.080000000000002,-0.010652463382157133,195.26,22585d9e-5b8f-4c45-a506-408d56b033b7
2025-11-13,-1.089999999999982,-0.005712788259957978,190.79999999999998,ddced0a6-708a-46a9-b823-25ec67bd24d3
2025-11-13,-4.319999999999993,-0.02326332794830368,185.7,337f7bad-df8f-4cdb-9cc3-17eb5e1f32ee
2025-11-13,-7.02000000000001,-0.03686974789915971,190.4,ee8d043f-6fff-4569-802d-b49d46fd38b9
2025-11-13,0.400000000000027,0.0019305019305020609,207.2,8b917dd7-acf3-464e-a8f4-623c00ad48c3
2025-11-12,0.5300000000000082,0.0027465409130953424,192.97,3074ab1d-2215-4dfa-af66-198ac61e2082
2025-11-12,-0.3599999999999923,-0.001931745009658684,186.35999999999999,d6f70642-6bb1-4e81-a821-a5cdd771f1e7
2025-11-12,-10.78000000000001,-0.05204460966542756,207.13,3b19be5d-0b28-4a51-b058-5a2a552b08d9
2025-11-12,6.930000000000007,0.037437199705241245,185.10999900000002,4fc81990-0b60-4f96-8e9f-05ffeb58d49c
2025-11-12,16.330000000000013,0.08620143581081088,189.44,1a811274-cd1b-478b-afc4-b2610cc7333f
2025-11-12,1.2999999999999954,0.0063131313131312905,205.92,b2f69edc-5969-4bed-9b91-f325d21ef55f
2025-11-12,13.98999599999999,0.07502142857142853,186.48,c86bb7da-59ba-4d82-af88-a1105fa5fc64
2025-11-12,-4.52000000000001,-0.023844692973201152,189.56,aaf45e59-af76-4f3b-a2c7-06e644ffb9d9
2025-11-12,-0.5900009999999938,-0.0030953307638878495,190.610001,1db1c06f-49bd-4c09-8dd7-2f5d5a49cdae
2025-11-12,0.8899980000000056,0.004882587228439794,182.28,9f50f728-7381-4894-a5a7-31a32e02aafe
2025-11-12,4.319999999999993,0.02337662337662334,184.8,8f7df7b9-6ffe-49e8-9e07-25b8f3b95036
2025-11-12,1.6800000000000068,0.008636644046884674,194.52,3a81bbe0-ae51-47f7-be9a-0c53c9893ee3
2025-11-12,-2.0399999999999867,-0.00970088924818102,210.29,fbe327e3-cae5-4153-98ca-39961af7e8b1
2025-11-12,0.46999999999999886,0.003504324485535333,134.12,84477e6d-ad56-44fb-93a8-744001ac05d7
2025-11-12,-3.569999999999993,-0.018060403703141565,197.67000000000002,4f24e46a-f678-4ff6-9816-b6ef773560a5
2025-11-12,18.590000000000018,0.08965517241379319,207.35,e11743c2-145c-4609-b2c1-a1b248a70f1c
2025-11-10,-4.829999999999972,-0.023302938196555083,207.26999999999998,ec26f62b-6a1e-4cab-84ee-36c179a327d6
2025-11-10,-3.1200000000000045,-0.01887705711519848,165.28,44578699-a87f-4b87-a0d6-f5ab1c5bcd30
2025-11-10,-7.639999999999986,-0.028760728805902677,265.64,1fac6d1a-81ef-4ce8-a0f6-ae3b70e6b4ef
2025-11-10,1.3600000000000136,0.006902151847340711,197.04,f6365cd3-a64f-4a01-a6b9-2c03579c1e7b
2025-11-10,15.799994999999978,0.08110880181958915,194.800005,e326fbd0-e8ef-45ef-9d8a-bfec463a49bf
2025-11-10,-17.33000100000001,-0.08564792386256838,202.34000100000003,da60bb68-9bf4-4fb1-8188-b62aeecf31bf
2025-11-10,-20.599999999999994,-0.09803921568627448,210.12,965082a6-afcf-48f8-9007-c4714fd3e51a
2025-11-07,-0.3883779999999992,-0.02482475948533385,15.644784,be5504ca-5971-4331-b4f3-c49ab84d4136
2025-11-07,-0.8700000000000045,-0.002026696484729901,429.27,e76e0b43-7195-4af2-9b71-40a36b6e494a
